"merchant_name","category","product","price","discount_price","description","area","latitude","longitude"
"Pizza Roemah Enak","Roti/Korea/Pizza & pasta","Mixy Pizza","80000","72000","Max 2 Varian Topping, Kombinasi Varian Lainnya Silahkan Tulis di Catatan Yaa","Stabat, Langkat, Sumatra Utara","3.7393812","98.3959872"
"Pizza Roemah Enak","Roti/Korea/Pizza & pasta","Black Pizza Sausage Crust Size R - 23cm","76000","68400","Regular Size - 23cm","Stabat, Langkat, Sumatra Utara","3.7393812","98.3959872"
"Pizza Roemah Enak","Roti/Korea/Pizza & pasta","Chicken Spaghetti","23000","20300","Saus Bolognese Homemade Premium Dengan Daging Ayam Cincang, Nugget Ayam","Stabat, Langkat, Sumatra Utara","3.7393812","98.3959872"
"Pizza Roemah Enak","Roti/Korea/Pizza & pasta","Topokki + Fish Ball","23000","20300","Topokki, Bakso Ikan Cumi","Stabat, Langkat, Sumatra Utara","3.7393812","98.3959872"
"Pizza Roemah Enak","Roti/Korea/Pizza & pasta","Rice Bowl Chicken Fillet Balado","23000","20300","Daging Ayam Tanpa Tulang, Sambal Balado Spesial, Sayuran, Nasi","Stabat, Langkat, Sumatra Utara","3.7393812","98.3959872"
"Pizza Roemah Enak","Roti/Korea/Pizza & pasta","Rice Bowl Chicken Fillet Sambal Ijo","23000","20300","Daging Ayam Tanpa Tulang, Sambal Ijo Spesial, Sayuran, Nasi","Stabat, Langkat, Sumatra Utara","3.7393812","98.3959872"
"Pizza Roemah Enak","Roti/Korea/Pizza & pasta","Rice Bowl Chicken Fillet Saus Keju","23000","20300","Daging Ayam Tanpa Tulang, Saus Keju Spesial, Sayuran, Nasi","Stabat, Langkat, Sumatra Utara","3.7393812","98.3959872"
"Pizza Roemah Enak","Roti/Korea/Pizza & pasta","Rice Bowl Chicken Fillet Black Pepper","23000","20300","Daging Ayam Tanpa Tulang, Saus Black Pepper Spesial, Sayuran, Nasi","Stabat, Langkat, Sumatra Utara","3.7393812","98.3959872"
"Pizza Roemah Enak","Roti/Korea/Pizza & pasta","Rice Bowl Chicken Fillet Original","23000","20300","Daging Ayam Tanpa Tulang, Sayuran, Nasi","Stabat, Langkat, Sumatra Utara","3.7393812","98.3959872"
"Pizza Roemah Enak","Roti/Korea/Pizza & pasta","(Beli 4 Gratis 1) Roti Homemade","28000","18800","Varian Sesuai Stok","Stabat, Langkat, Sumatra Utara","3.7393812","98.3959872"
"Richeese Factory","Aneka nasi/Cepat saji/Ayam & bebek","Flash Sale 3 Fire Chicken","81000","60000","3 Fire Chicken + Cheese Sauce","Binjai, Sumatra Utara","3.6223218","98.4311626"
"Richeese Factory","Aneka nasi/Cepat saji/Ayam & bebek","Combo Mabar FC R","164000","144000","5 Fire Chicken + 3 Nasi + 4 Small / 3 Medium / 1 L Fruitarian Drink + 2 Cheese Sauce. Free 1 Totebag selama persediaan masih ada","Binjai, Sumatra Utara","3.6223218","98.4311626"
"Richeese Factory","Aneka nasi/Cepat saji/Ayam & bebek","Special Price Combo 1 Fire Chicken 3K","48000","45000","1 Fire Chicken + 1 Nasi + 1 Minuman + cheese sauce","Binjai, Sumatra Utara","3.6223218","98.4311626"
"Richeese Factory","Aneka nasi/Cepat saji/Ayam & bebek","Special Price Combo 1 Fire Chicken 6K","48000","42000","1 Fire Chicken + 1 Nasi + 1 Minuman + cheese sauce","Binjai, Sumatra Utara","3.6223218","98.4311626"
"Richeese Factory","Aneka nasi/Cepat saji/Ayam & bebek","Special Price Combo 1 Fire Chicken 10K","48000","38000","1 Fire Chicken + 1 Nasi + 1 Minuman + cheese sauce","Binjai, Sumatra Utara","3.6223218","98.4311626"
"Richeese Factory","Aneka nasi/Cepat saji/Ayam & bebek","Combo Mabar FC M","164000","134000","5 Fire Chicken + 3 Nasi + 4 Small / 3 Medium / 1 L Fruitarian Drink + 2 Cheese Sauce. Free 1 Totebag selama persediaan masih ada","Binjai, Sumatra Utara","3.6223218","98.4311626"
"Richeese Factory","Aneka nasi/Cepat saji/Ayam & bebek","Combo Mabar FC L","164000","114000","5 Fire Chicken + 3 Nasi + 4 Small / 3 Medium / 1 L Fruitarian Drink + 2 Cheese Sauce. Free 1 Totebag selama persediaan masih ada","Binjai, Sumatra Utara","3.6223218","98.4311626"
"Richeese Factory","Aneka nasi/Cepat saji/Ayam & bebek","Special Price Combo 1 Fire Chicken 15K","48000","33000","1 Fire Chicken + 1 Nasi + 1 Minuman + cheese sauce","Binjai, Sumatra Utara","3.6223218","98.4311626"
"Richeese Factory","Aneka nasi/Cepat saji/Ayam & bebek","Buy 1 Get 1 AMO Drink","17000","8500","Free 1 AMO Drink setiap pembelian 1 AMO Drink","Binjai, Sumatra Utara","3.6223218","98.4311626"
"Richeese Factory","Aneka nasi/Cepat saji/Ayam & bebek","Paket New Hemat Fire Chicken","37000","27000","1 Nasi + 1 Fire Chicken (Level 0-5) + cheese sauce. Harga Normal Rp 42.000","Binjai, Sumatra Utara","3.6223218","98.4311626"
"Richeese Factory","Aneka nasi/Cepat saji/Ayam & bebek","Free Reusable Bag Chicken HS/Richicken 4pcs","87000","76000","Free 1 Reusable Bag setiap pembelian Chicken HS/Richicken 4pcs","Binjai, Sumatra Utara","3.6223218","98.4311626"
"Richeese Factory","Aneka nasi/Cepat saji/Ayam & bebek","Free Reusable Bag Chicken HS/Richicken 8pcs","161000","150000","Free 1 Reusable Bag setiap pembelian Chicken HS/Richicken 8pcs","Binjai, Sumatra Utara","3.6223218","98.4311626"
"Richeese Factory","Aneka nasi/Cepat saji/Ayam & bebek","Special Price Combo 1 Fire Flying Chicken Personal","40000","35000","1 Fire Flying Chicken Personal + 1 Nasi + 1 Medium Drink + Cheese Sauce","Binjai, Sumatra Utara","3.6223218","98.4311626"
"Richeese Factory","Aneka nasi/Cepat saji/Ayam & bebek","Combo RF X LEGEND Fire Chicken","55000","45000","1 Fire Chicken + 1 Nasi + 1 Medium Drink. Free 1 Totebag + 1 Kartu Undian","Binjai, Sumatra Utara","3.6223218","98.4311626"
"Richeese Factory","Aneka nasi/Cepat saji/Ayam & bebek","Buy 2 Get 3 Fire Chicken Rice","57000","38000","Buy 2 Fire Chicken Rice (Spicy/Non Spicy) Free 1 Fire Chicken Rice (Spicy/Non Spicy)","Binjai, Sumatra Utara","3.6223218","98.4311626"
"Richeese Factory","Cepat saji/Ayam & bebek/Aneka nasi","Flash Sale 3 Fire Chicken","81000","60000","3 Fire Chicken + Cheese Sauce","Binjai, Sumatra Utara","3.6223218","98.4311626"
"Richeese Factory","Cepat saji/Ayam & bebek/Aneka nasi","Combo Mabar FC R","164000","144000","5 Fire Chicken + 3 Nasi + 4 Small / 3 Medium / 1 L Fruitarian Drink + 2 Cheese Sauce. Free 1 Totebag selama persediaan masih ada","Binjai, Sumatra Utara","3.6223218","98.4311626"
"Richeese Factory","Cepat saji/Ayam & bebek/Aneka nasi","Special Price Combo 1 Fire Chicken 3K","48000","45000","1 Fire Chicken + 1 Nasi + 1 Minuman + cheese sauce","Binjai, Sumatra Utara","3.6223218","98.4311626"
"Richeese Factory","Cepat saji/Ayam & bebek/Aneka nasi","Special Price Combo 1 Fire Chicken 6K","48000","42000","1 Fire Chicken + 1 Nasi + 1 Minuman + cheese sauce","Binjai, Sumatra Utara","3.6223218","98.4311626"
"Richeese Factory","Cepat saji/Ayam & bebek/Aneka nasi","Special Price Combo 1 Fire Chicken 10K","48000","38000","1 Fire Chicken + 1 Nasi + 1 Minuman + cheese sauce","Binjai, Sumatra Utara","3.6223218","98.4311626"
"Richeese Factory","Cepat saji/Ayam & bebek/Aneka nasi","Combo Mabar FC M","164000","134000","5 Fire Chicken + 3 Nasi + 4 Small / 3 Medium / 1 L Fruitarian Drink + 2 Cheese Sauce. Free 1 Totebag selama persediaan masih ada","Binjai, Sumatra Utara","3.6223218","98.4311626"
"Richeese Factory","Cepat saji/Ayam & bebek/Aneka nasi","Combo Mabar FC L","164000","114000","5 Fire Chicken + 3 Nasi + 4 Small / 3 Medium / 1 L Fruitarian Drink + 2 Cheese Sauce. Free 1 Totebag selama persediaan masih ada","Binjai, Sumatra Utara","3.6223218","98.4311626"
"Richeese Factory","Cepat saji/Ayam & bebek/Aneka nasi","Special Price Combo 1 Fire Chicken 15K","48000","33000","1 Fire Chicken + 1 Nasi + 1 Minuman + cheese sauce","Binjai, Sumatra Utara","3.6223218","98.4311626"
"Richeese Factory","Cepat saji/Ayam & bebek/Aneka nasi","Buy 1 Get 1 AMO Drink","17000","8500","Free 1 AMO Drink setiap pembelian 1 AMO Drink","Binjai, Sumatra Utara","3.6223218","98.4311626"
"Richeese Factory","Cepat saji/Ayam & bebek/Aneka nasi","Paket New Hemat Fire Chicken","37000","27000","1 Nasi + 1 Fire Chicken (Level 0-5) + cheese sauce. Harga Normal Rp 42.000","Binjai, Sumatra Utara","3.6223218","98.4311626"
"Richeese Factory","Cepat saji/Ayam & bebek/Aneka nasi","Free Reusable Bag Chicken HS/Richicken 4pcs","87000","76000","Free 1 Reusable Bag setiap pembelian Chicken HS/Richicken 4pcs","Binjai, Sumatra Utara","3.6223218","98.4311626"
"Richeese Factory","Cepat saji/Ayam & bebek/Aneka nasi","Free Reusable Bag Chicken HS/Richicken 8pcs","161000","150000","Free 1 Reusable Bag setiap pembelian Chicken HS/Richicken 8pcs","Binjai, Sumatra Utara","3.6223218","98.4311626"
"Richeese Factory","Cepat saji/Ayam & bebek/Aneka nasi","Special Price Combo 1 Fire Flying Chicken Personal","40000","35000","1 Fire Flying Chicken Personal + 1 Nasi + 1 Medium Drink + Cheese Sauce","Binjai, Sumatra Utara","3.6223218","98.4311626"
"Richeese Factory","Cepat saji/Ayam & bebek/Aneka nasi","Combo RF X LEGEND Fire Chicken","55000","45000","1 Fire Chicken + 1 Nasi + 1 Medium Drink. Free 1 Totebag + 1 Kartu Undian","Binjai, Sumatra Utara","3.6223218","98.4311626"
"Richeese Factory","Cepat saji/Ayam & bebek/Aneka nasi","Buy 2 Get 3 Fire Chicken Rice","57000","38000","Buy 2 Fire Chicken Rice (Spicy/Non Spicy) Free 1 Fire Chicken Rice (Spicy/Non Spicy)","Binjai, Sumatra Utara","3.6223218","98.4311626"
"Shawarma Sultan","Cepat saji/Jajanan","Box Shawarma Sedang Komplit","38500","34300","Gratis voucher Spartan Barbershop","Setia Budi, Medan, Sumatra Utara","3.5731167","98.6404606"
"Shawarma Sultan","Cepat saji/Jajanan","Box Shawarma Kecil Komplit","46200","26200","Gratis voucher Spartan Barbershop","Setia Budi, Medan, Sumatra Utara","3.5731167","98.6404606"
"Shawarma Sultan","Cepat saji/Jajanan","Box Shawarma Sedang","47600","27600","Gratis voucher Spartan Barbershop","Setia Budi, Medan, Sumatra Utara","3.5731167","98.6404606"
"Siomay Podomoro","Jajanan","6 Porsi Siomay Bandung","90000","67500","Siomay ikan campur ayam","Polonia, Medan, Sumatra Utara","3.561904","98.6562908"
"Siomay Podomoro","Jajanan","6 Porsi Batagor , Siomay Goreng. Siomay Bandung","90000","67500","Bebas pilih","Polonia, Medan, Sumatra Utara","3.561904","98.6562908"
"Starbucks","Kopi/Sweets/Roti/Minuman","Starbucks Gifting Package","225000","154900","Kirimkan pesan pribadi kepada teman kamu dengan minuman Starbucks 2 liter kesukaanmu lengkap dengan Premium Box.","Multatuli, Medan, Sumatra Utara","3.5755577","98.677605"
"Starbucks","Kopi/Sweets/Roti/Minuman","New! Starbucks 6 x 250 ml","200000","149000","Pilih 6 minuman favoritmu untuk dinikmati di rumah bersama keluarga. Untuk menjaga kualitas, produk ini tidak dapat di Custumize.","Multatuli, Medan, Sumatra Utara","3.5755577","98.677605"
"Starbucks","Kopi/Sweets/Roti/Minuman","New! Starbucks 3 x 250 ml","100000","90000","Pilih 3 minuman favoritmu untuk dinikmati di rumah bersama keluarga. Untuk menjaga kualitas, produk ini tidak dapat di Customize.","Multatuli, Medan, Sumatra Utara","3.5755577","98.677605"
"Starbucks","Kopi/Sweets/Roti/Minuman","2 Liter Special Price","200000","129900","Dapatkan 2 minuman 1L mulai dari 129k","Multatuli, Medan, Sumatra Utara","3.5755577","98.677605"
"Starbucks","Kopi/Sweets/Roti/Minuman","1 Vanilla Cream Frappuccino + 1 JavaChip Frappuccino","117000","62000","Grande Size, 1 Vanilla Cream Frappuccino + 1 JavaChip Frappuccino","Multatuli, Medan, Sumatra Utara","3.5755577","98.677605"
"Starbucks","Kopi/Sweets/Roti/Minuman","1 Green Tea Latte + 1 Iced Signature Chocolate","118000","59000","Grande Size, 1 Green Tea Latte + 1 Iced Signature Chocolate","Multatuli, Medan, Sumatra Utara","3.5755577","98.677605"
"Starbucks","Kopi/Sweets/Roti/Minuman","1 Iced Caramel Macchiato + 1 Chocolate Chip Cream Frappuccino","126000","64000","Grande Size, 1 Iced Caramel Macchiato + 1 Chocolate Chip Cream Frappuccino","Multatuli, Medan, Sumatra Utara","3.5755577","98.677605"
"Starbucks","Kopi/Sweets/Roti/Minuman","1 Vanilla Latte + 1 Asian Dolce Latte","116000","59000","Grande Size, 1 Vanilla Latte + 1 Asian Dolce Latte","Multatuli, Medan, Sumatra Utara","3.5755577","98.677605"
"Starbucks","Kopi/Sweets/Roti/Minuman","1  Caramel Macchiato + 1 Asian Dolce Latte","123000","64000","Grande Size, 1  Caramel Macchiato + 1 Asian Dolce Latte","Multatuli, Medan, Sumatra Utara","3.5755577","98.677605"
"Starbucks","Kopi/Sweets/Roti/Minuman","1 Salted Caramel Java Chip Frappuccino + 1 Cafe Latte","117000","62000","Grande Size, 1 Salted Caramel Java Chip Frappuccino + 1 Cafe Latte","Multatuli, Medan, Sumatra Utara","3.5755577","98.677605"
"Starbucks","Kopi/Sweets/Roti/Minuman","1 Salted Caramel Macchiato + 1 Caramel Cream Frappuccino","119000","64000","Grande Size, 1 Salted Caramel Macchiato + 1 Caramel Cream Frappuccino","Multatuli, Medan, Sumatra Utara","3.5755577","98.677605"
"Starbucks","Kopi/Sweets/Roti/Minuman","2 Caramel Macchiato","118000","80000","Tall Size, 2 Caramel Macchiato","Multatuli, Medan, Sumatra Utara","3.5755577","98.677605"
"Starbucks","Kopi/Sweets/Roti/Minuman","Caramel Macchiato + Caramel Latte + Caramel Coffee Frappuccino","167000","115000","Tall size, caramel macchiato + caramel latte + cramel coffee frappuccino , Untuk menjaga kualitas, produk ini tidak menggunakan Whipped Cream.","Multatuli, Medan, Sumatra Utara","3.5755577","98.677605"
"Starbucks","Kopi/Sweets/Roti/Minuman","2 Green Tea Frappuccino + 2 Caramel Macchiato","220000","149900","2 Green Tea Frappuccino + 2 Caramel Macchiato, Tall Size. Untuk menjaga kualitas, produk ini tidak menggunakan Whipped Cream.","Multatuli, Medan, Sumatra Utara","3.5755577","98.677605"
"Starbucks","Kopi/Sweets/Roti/Minuman","2 Java Chip Frappuccino + 2 Caramel Macchiato","220000","149900","Tall Size, 2 Java Chip Frappuccino + 2 Caramel Macchiato. Untuk menjaga kualitas, produk ini tidak menggunakan Whipped Cream.","Multatuli, Medan, Sumatra Utara","3.5755577","98.677605"
"Starbucks","Kopi/Sweets/Roti/Minuman","Tiramisu Coffee Frappuccino + Iced Buttery Nut Macchiato","114000","50000","BARISTA IDOL! Tall Size, Tiramisu Coffee Frappuccino + Iced Buttery Nut Macchiato. Untuk menjaga kualitas, produk ini tidak menggunakan Whipped Cream.","Multatuli, Medan, Sumatra Utara","3.5755577","98.677605"
"Starbucks","Kopi/Sweets/Roti/Minuman","Americano + VIA Italian Roast/ Colombia","122000","100000","Tall Size, 1 Americano + 1 Via Italian Roast/ Colombia","Multatuli, Medan, Sumatra Utara","3.5755577","98.677605"
"Starbucks","Kopi/Sweets/Roti/Minuman","Asian Dolce Latte + Iced Vanilla Latte + Iced Signature Chocolate","160000","115000","Tall Size, Asian Dolce Latte + Iced Vanilla Latte + Iced Signature Chocolate","Multatuli, Medan, Sumatra Utara","3.5755577","98.677605"
"Starbucks","Kopi/Sweets/Roti/Minuman","Java Chip Frappuccino + Vanilla Cream Frappuccino + Chocolate Chip Cream Frappuccino","152000","115000","Tall Size, Java Chip Frappuccino + Vanilla Cream Frappuccino + Chocolate Chip Cream Frappuccino. Untuk menjaga kualitas, produk ini tidak menggunakan Whipped Cream.","Multatuli, Medan, Sumatra Utara","3.5755577","98.677605"
"Starbucks","Kopi/Sweets/Roti/Minuman","1 Vanilla Latte + VIA Iced Coffee Sweetened 5CT","87000","85000","Tall Size, 1 Vanilla Latte + VIA Iced Coffee Sweetened 5CT","Multatuli, Medan, Sumatra Utara","3.5755577","98.677605"
"Starbucks","Kopi/Sweets/Roti/Minuman","2 Java Chip Frappuccino","114000","80000","Tall Size, 2 Java Chip Frappuccino.  Untuk menjaga kualitas, produk ini tidak menggunakan Whipped Cream","Multatuli, Medan, Sumatra Utara","3.5755577","98.677605"
"Starbucks","Kopi/Sweets/Roti/Minuman","2 Mango Passion Frappuccino + 2 Caramel Cream Frappuccino","170000","119900","Tall Size, 2 Mango Passion Frappuccino + 2 Caramel Cream Frappuccino. Untuk menjaga kualitas, produk ini tidak menggunakan Whipped Cream.","Multatuli, Medan, Sumatra Utara","3.5755577","98.677605"
"Starbucks","Kopi/Sweets/Roti/Minuman","Confetti Cookie Latte + Salted Caramel Latte","124000","62000","Grande Size, Confetti Cookie Latte + Salted Caramel Latte","Multatuli, Medan, Sumatra Utara","3.5755577","98.677605"
"Starbucks","Kopi/Sweets/Roti/Minuman","Confetti Cookie Latte + Asian Dolce Latte","120000","62000","Grande Size, Confetti Cookie Latte + Asian Dolce Latte","Multatuli, Medan, Sumatra Utara","3.5755577","98.677605"
"Starbucks","Kopi/Sweets/Roti/Minuman","Confetti Cookie Latte + Caramel Macchiato","124000","62000","Grande Size, Confetti Cookie Latte + Caramel Macchiato","Multatuli, Medan, Sumatra Utara","3.5755577","98.677605"
"Starbucks","Kopi/Sweets/Roti/Minuman","2 Confetti Cookie Latte","124000","62000","Grande Size, 2 Confetti Cookie Latte","Multatuli, Medan, Sumatra Utara","3.5755577","98.677605"
"Starbucks","Kopi/Sweets/Roti/Minuman","2 Iced Butterscotch Latte","122000","61000","Tall Size, 2 Iced Butterscotch Latte","Multatuli, Medan, Sumatra Utara","3.5755577","98.677605"
"Starbucks","Kopi/Sweets/Roti/Minuman","2 Iced Poached Pear Green Tea","108000","54000","Tall Size, 2 Iced Poached Pear Green Tea","Multatuli, Medan, Sumatra Utara","3.5755577","98.677605"
"Starbucks","Kopi/Sweets/Roti/Minuman","Butterscotch Latte + Iced Poached Pear Green Tea","115000","61000","Tall Size, Butterscotch Latte + Iced Poached Pear Green Tea","Multatuli, Medan, Sumatra Utara","3.5755577","98.677605"
"Starbucks","Kopi/Sweets/Roti/Minuman","Cocoa Cloud Macchiato + Salted Caramel Cream Frappuccino","113000","80000","Tall Size, Cocoa Cloud Macchiato + Salted Caramel Cream Frappuccino","Multatuli, Medan, Sumatra Utara","3.5755577","98.677605"
"Starbucks","Kopi/Sweets/Roti/Minuman","Salted Caramel Cloud Macchiato + Salted Caramel Coffee Frappuccino","113000","80000","Tall Size, Salted Caramel Cloud Macchiato + Salted Caramel Coffee Frappuccino","Multatuli, Medan, Sumatra Utara","3.5755577","98.677605"
"Starbucks","Kopi/Sweets/Roti/Minuman","Cinnamon Roll Cream Frappuccino + Iced Speculaas Mocha","114000","50000","BARISTA IDOL! Tall Size, Cinnamon Roll Cream Frappuccino + Iced Speculaas Mocha. Untuk menjaga kualitas, produk ini tidak menggunakan Whipped Cream.","Multatuli, Medan, Sumatra Utara","3.5755577","98.677605"
"Starbucks","Kopi/Sweets/Roti/Minuman","1 Assorted Mini Donut + Beverage","75000","60000","1 Assorted Mini Donut + Beverage, tall size","Multatuli, Medan, Sumatra Utara","3.5755577","98.677605"
"Starbucks","Kopi/Sweets/Roti/Minuman","1 Assorted Mini Donut + 1L beverage","128000","105000","1 Assorted Mini Donut + 1L beverage (free choose)","Multatuli, Medan, Sumatra Utara","3.5755577","98.677605"
"Starbucks","Kopi/Sweets/Roti/Minuman","2 Assorted Mini Donut + 1L beverage","166000","143000","2 Assorted Mini Donut + 1L beverage (free choose)","Multatuli, Medan, Sumatra Utara","3.5755577","98.677605"
"Starbucks","Kopi/Sweets/Roti/Minuman","BREAKFAST ( Selected food + Americano/ Latte, tall size)","84000","49000","A. Raisin Oatmeal Scones
B. Summer Almond Peach Puff
C. Smoked Chicken & Cheese Croissant Boat
D. Spicy Tuna Cheese Baguette","Multatuli, Medan, Sumatra Utara","3.5755577","98.677605"
"Starbucks","Kopi/Sweets/Roti/Minuman","LUNCH ( Selected food + Iced Shaken Lemonade/Americano/ Latte, tall size)","98000","49000","A. Peanut Butter Panini
B. Classic Tuna Tostie
C. Beef Filone Sandwich
D. Plant-Based Sloppy Joe","Multatuli, Medan, Sumatra Utara","3.5755577","98.677605"
"Starbucks","Kopi/Sweets/Roti/Minuman","COFFEE BREAK ( Selected food + Americano/ Latte, tall size)","86000","52000","A. Via Red Velvet
B. Passion Fruit Chia Parfait
C. Avocado Medley Cake
D. Classic Dark Chocolate Cake","Multatuli, Medan, Sumatra Utara","3.5755577","98.677605"
"Starbucks","Kopi/Sweets/Roti/Minuman","Mochi Choux Sakura Cream + Caramel Macchiato","95000","74000","Mochi Choux Sakura Cream + Caramel Macchiato, Tall Size","Multatuli, Medan, Sumatra Utara","3.5755577","98.677605"
"Starbucks","Kopi/Sweets/Roti/Minuman","Truffle Mushroom Pinwheelsi + Caramel Macchiato","97000","76000","Truffle Mushroom Pinwheelsi + Caramel Macchiato, Tall Size","Multatuli, Medan, Sumatra Utara","3.5755577","98.677605"
"Starbucks","Kopi/Sweets/Roti/Minuman","Smoked Beef and Cheese Flat Bread + Caramel Macchiato","97000","76000","Smoked Beef and Cheese Flat Bread + Caramel Macchiato, Tall Size","Multatuli, Medan, Sumatra Utara","3.5755577","98.677605"
"Sushi Yay","Jepang/Aneka nasi/Ayam & bebek","Sushi Bucin Platter","110000","80000","Tuna Mayo Teriyaki Roll, Sushi Love Maki Roll, Wakame Sushi Donut","Setia Budi, Medan, Sumatra Utara","3.5731167","98.6404606"
"Sushi Yay","Jepang/Aneka nasi/Ayam & bebek","Sushi Anak Kost Platter","110000","75500","Maki Crunchy Roll, Kyuri Salmon Boom, Chicken Karaage","Setia Budi, Medan, Sumatra Utara","3.5731167","98.6404606"
